Time,Predicted_MHC_Water_Level,CI_Lower,CI_Upper
2023-09-06 19:00:00,1.3599646191689276,1.1943654487095035,1.5255637896283518
2023-09-06 20:00:00,1.3660492772319326,1.1923251822449537,1.5397733722189115
2023-09-06 21:00:00,1.3602900530394257,1.199312219613104,1.5212678864657474
2023-09-06 22:00:00,1.3512703325486581,1.194854437403633,1.5076862276936833
2023-09-06 23:00:00,1.347796243535779,1.20214506045454,1.4934474266170181
2023-09-07 00:00:00,1.34770027132056,1.204160578271893,1.491239964369227
2023-09-07 01:00:00,1.3426164990234208,1.21878548472883,1.4664475133180117
2023-09-07 02:00:00,1.3620029073021804,1.1955212917333704,1.5284845228709905
2023-09-07 03:00:00,1.43642197480201,1.2224765917131482,1.6503673578908717
2023-09-07 04:00:00,1.4437006383122084,1.2383969293595907,1.6490043472648261
2023-09-07 05:00:00,1.4470099675673431,1.2440817045231796,1.6499382306115067
2023-09-07 06:00:00,1.4549628997937178,1.2412443732086045,1.6686814263788312
2023-09-07 07:00:00,1.451977937260303,1.2478481615778605,1.6561077129427455
2023-09-07 08:00:00,1.4410293547563775,1.2308419383087592,1.6512167712039958
2023-09-07 09:00:00,1.3924490691142306,1.206307269024836,1.5785908692036252
2023-09-07 10:00:00,1.3917007206161172,1.2044320787324985,1.5789693624997359
2023-09-07 11:00:00,1.3796913686473422,1.2000000663887005,1.559382670905984
2023-09-07 12:00:00,1.3650199309537843,1.2061048962815746,1.523934965625994
2023-09-07 13:00:00,1.3643152165662473,1.204606190812667,1.5240242423198276
2023-09-07 14:00:00,1.3599455858573684,1.2123568160331022,1.5075343556816345
2023-09-07 15:00:00,1.3529906145939765,1.2068783392764582,1.4991028899114949
2023-09-07 16:00:00,1.3537078209258755,1.2082593903367482,1.4991562515150028
2023-09-07 17:00:00,1.356814347102927,1.2074078052015806,1.5062208890042734
2023-09-07 18:00:00,1.3530240499034474,1.194200118207218,1.5118479815996768
2023-09-07 19:00:00,1.3512110997976023,1.2044447790930017,1.497977420502203
2023-09-07 20:00:00,1.3484997159857044,1.2060599651309827,1.490939466840426
2023-09-07 21:00:00,1.3429678280786852,1.2191422800849172,1.4667933760724532
2023-09-07 22:00:00,1.3593404363834491,1.1972851488560448,1.5213957239108535
2023-09-07 23:00:00,1.367145057189386,1.1981546954354372,1.5361354189433347
2023-09-08 00:00:00,1.3713909969215539,1.2021131688497868,1.540668824993321
2023-09-08 01:00:00,1.4423538357008046,1.2423856193063927,1.6423220520952164
2023-09-08 02:00:00,1.453191696952689,1.2541171892886733,1.6522662046167047
2023-09-08 03:00:00,1.4489796507889898,1.2494169945018057,1.648542307076174
2023-09-08 04:00:00,1.4371551009323689,1.2399759134147499,1.6343342884499878
2023-09-08 05:00:00,1.4358184923029031,1.2380409591124297,1.6335960254933766
2023-09-08 06:00:00,1.4314555671337434,1.2374084444703621,1.6255026897971248
2023-09-08 07:00:00,1.4247278665783163,1.2459616648707432,1.6034940682858894
2023-09-08 08:00:00,1.417830940239923,1.2358674267243783,1.5997944537554676
2023-09-08 09:00:00,1.4103676762323625,1.239720453659364,1.581014898805361
2023-09-08 10:00:00,1.4005632639031251,1.2556885254157195,1.5454380023905308
2023-09-08 11:00:00,1.3950779308008492,1.2444888526398752,1.5456670089618232
2023-09-08 12:00:00,1.3949665460170506,1.2440512615751111,1.54588183045899
2023-09-08 13:00:00,1.3999946222737054,1.2377360208310302,1.5622532237163806
